通信機器ID,計測日時,セット連番,ID,温度1,温度2,温度3,日射量1,日射量2,日射量3,モジュール裏面温度1,モジュール裏面温度2,モジュール裏面温度3,モジュール裏面温度4,モジュール裏面温度5,モジュール裏面温度6,風速,風向,日射量(水平),湿度,雨量,直達日射量,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9
JMA7147A,20210201080500,1,        ,-7.132,,,113,115,,-10.819,-10.819,-4.013,-5.112,-4.807,,,,,,,,,,,,,,,,
JMA7147A,20210201080500,2,        ,-7.709,,,248,168,,-8.316,-8.621,-3.418,-3.418,-3.22,,,,,,,,,,,,,,,,
JMA7147A,20210201081000,1,        ,-7.004,,,121,132,,-10.62,-10.62,-3.708,-4.807,-4.608,,,,,,,,,,,,,,,,
JMA7147A,20210201081000,2,        ,-7.279,,,117,93,,-8.011,-8.316,-3.113,-3.113,-2.914,,,,,,,,,,,,,,,,
JMA7147A,20210201081500,1,        ,-6.83,,,209,230,,-10.315,-10.208,-3.311,-4.41,-4.318,,,,,,,,,,,,,,,,
JMA7147A,20210201081500,2,        ,-6.976,,,372,273,,-7.721,-7.919,-2.716,-2.716,-2.518,,,,,,,,,,,,,,,,
JMA7147A,20210201082000,1,        ,-6.619,,,273,275,,-9.918,-9.918,-3.021,-4.013,-4.013,,,,,,,,,,,,,,,,
JMA7147A,20210201082000,2,        ,-6.564,,,412,315,,-7.416,-7.721,-2.319,-2.213,-2.121,,,,,,,,,,,,,,,,
JMA7147A,20210201082500,1,        ,-6.271,,,96,80,,-9.613,-9.613,-2.808,-3.708,-3.708,,,,,,,,,,,,,,,,
JMA7147A,20210201082500,2,        ,-6.29,,,120,98,,-7.019,-7.218,-2.014,-1.816,-1.709,,,,,,,,,,,,,,,,
JMA7147A,20210201083000,1,        ,-6.18,,,99,87,,-9.308,-9.308,-2.609,-3.51,-3.418,,,,,,,,,,,,,,,,
JMA7147A,20210201083000,2,        ,-6.098,,,93,91,,-6.714,-7.019,-1.816,-1.511,-1.511,,,,,,,,,,,,,,,,
JMA7147A,20210201083500,1,        ,-6.061,,,132,120,,-9.018,-9.11,-2.319,-3.113,-3.113,,,,,,,,,,,,,,,,
JMA7147A,20210201083500,2,        ,-5.951,,,130,117,,-6.516,-6.714,-1.511,-1.312,-1.312,,,,,,,,,,,,,,,,
JMA7147A,20210201084000,1,        ,-5.969,,,189,156,,-8.911,-8.911,-2.213,-2.914,-3.113,,,,,,,,,,,,,,,,
JMA7147A,20210201084000,2,        ,-5.768,,,190,171,,-6.119,-6.409,-1.221,-0.916,-0.916,,,,,,,,,,,,,,,,
JMA7147A,20210201084500,1,        ,-5.759,,,308,277,,-8.713,-8.713,-2.213,-2.808,-3.113,,,,,,,,,,,,,,,,
JMA7147A,20210201084500,2,        ,-5.576,,,199,182,,-5.814,-6.119,-1.007,-0.519,-0.717,,,,,,,,,,,,,,,,
JMA7147A,20210201085000,1,        ,-5.631,,,147,139,,-8.713,-8.515,-2.411,-3.113,-3.311,,,,,,,,,,,,,,,,
JMA7147A,20210201085000,2,        ,-5.447,,,138,126,,-5.707,-5.92,-0.809,-0.32,-0.412,,,,,,,,,,,,,,,,
JMA7147A,20210201085500,1,        ,-5.557,,,235,221,,-8.621,-8.515,-2.808,-3.418,-3.708,,,,,,,,,,,,,,,,
JMA7147A,20210201085500,2,        ,-5.402,,,509,479,,-5.417,-5.707,-0.519,-0.015,-0.107,,,,,,,,,,,,,,,,
JMA7147A,20210201090000,1,        ,-5.438,,,199,184,,-8.408,-8.209,-3.021,-3.51,-3.815,,,,,,,,,,,,,,,,
JMA7147A,20210201090000,2,        ,-5.292,,,206,173,,-5.31,-5.417,-0.214,0.29,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201090500,1,        ,-5.393,,,158,144,,-8.408,-8.118,-3.311,-3.906,-4.12,,,,,,,,,,,,,,,,
JMA7147A,20210201090500,2,        ,-5.182,,,179,151,,-5.02,-5.219,-0.015,0.58,0.488,,,,,,,,,,,,,,,,
JMA7147A,20210201091000,1,        ,-5.319,,,187,155,,-8.209,-7.919,-3.418,-3.906,-4.211,,,,,,,,,,,,,,,,
JMA7147A,20210201091000,2,        ,-5.2,,,175,165,,-4.913,-5.112,0.092,0.687,0.488,,,,,,,,,,,,,,,,
JMA7147A,20210201091500,1,        ,-5.274,,,144,127,,-8.011,-7.813,-3.616,-4.013,-4.318,,,,,,,,,,,,,,,,
JMA7147A,20210201091500,2,        ,-5.191,,,162,142,,-4.807,-4.913,0.29,0.885,0.687,,,,,,,,,,,,,,,,
JMA7147A,20210201092000,1,        ,-5.328,,,188,179,,-7.919,-7.721,-3.708,-4.211,-4.41,,,,,,,,,,,,,,,,
JMA7147A,20210201092000,2,        ,-5.136,,,214,188,,-4.807,-4.913,0.092,0.793,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210201092500,1,        ,-5.255,,,267,256,,-7.813,-7.507,-3.708,-4.12,-4.318,,,,,,,,,,,,,,,,
JMA7147A,20210201092500,2,        ,-5.09,,,289,258,,-4.807,-4.913,-0.214,0.488,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201093000,1,        ,-5.09,,,413,403,,-7.721,-7.416,-3.708,-4.12,-4.318,,,,,,,,,,,,,,,,
JMA7147A,20210201093000,2,        ,-4.953,,,399,372,,-4.715,-4.807,-0.32,0.488,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201093500,1,        ,-4.779,,,545,528,,-7.416,-7.019,-3.616,-3.708,-4.12,,,,,,,,,,,,,,,,
JMA7147A,20210201093500,2,        ,-4.669,,,435,399,,-4.517,-4.517,-0.412,0.488,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201094000,1,        ,-4.468,,,291,281,,-7.111,-6.714,-3.418,-3.51,-3.906,,,,,,,,,,,,,,,,
JMA7147A,20210201094000,2,        ,-4.248,,,326,289,,-4.211,-4.12,-0.519,0.58,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201094500,1,        ,-4.303,,,761,798,,-6.714,-6.409,-3.22,-3.113,-3.708,,,,,,,,,,,,,,,,
JMA7147A,20210201094500,2,        ,-4.074,,,738,720,,-4.013,-3.815,-0.519,0.58,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201095000,1,        ,-4.129,,,217,204,,-6.714,-6.317,-3.311,-3.22,-3.815,,,,,,,,,,,,,,,,
JMA7147A,20210201095000,2,        ,-3.9,,,247,222,,-3.815,-3.708,-0.717,0.381,-0.015,,,,,,,,,,,,,,,,
JMA7147A,20210201095500,1,        ,-4.028,,,215,197,,-6.516,-6.21,-3.22,-3.113,-3.708,,,,,,,,,,,,,,,,
JMA7147A,20210201095500,2,        ,-3.818,,,202,186,,-3.815,-3.616,-0.809,0.29,-0.107,,,,,,,,,,,,,,,,
JMA7147A,20210201100000,1,        ,-3.735,,,275,236,,-6.21,-5.92,-3.021,-2.716,-3.418,,,,,,,,,,,,,,,,
JMA7147A,20210201100000,2,        ,-3.626,,,234,226,,-3.708,-3.51,-0.916,0.381,-0.214,,,,,,,,,,,,,,,,
JMA7147A,20210201100500,1,        ,-3.388,,,495,489,,-5.92,-5.509,-2.808,-2.319,-3.113,,,,,,,,,,,,,,,,
JMA7147A,20210201100500,2,        ,-3.388,,,325,309,,-3.418,-3.311,-0.809,0.687,-0.107,,,,,,,,,,,,,,,,
JMA7147A,20210201101000,1,        ,-3.177,,,807,876,,-5.615,-5.112,-2.609,-1.816,-2.808,,,,,,,,,,,,,,,,
JMA7147A,20210201101000,2,        ,-3.14,,,351,338,,-3.113,-2.914,-0.61,0.885,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210201101500,1,        ,-2.976,,,416,405,,-5.31,-4.807,-2.319,-1.419,-2.518,,,,,,,,,,,,,,,,
JMA7147A,20210201101500,2,        ,-2.939,,,316,299,,-2.914,-2.716,-0.519,1.083,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201102000,1,        ,-2.728,,,358,327,,-5.02,-4.517,-2.121,-1.114,-2.213,,,,,,,,,,,,,,,,
JMA7147A,20210201102000,2,        ,-2.609,,,388,373,,-2.518,-2.319,-0.32,1.48,0.488,,,,,,,,,,,,,,,,
JMA7147A,20210201102500,1,        ,-2.71,,,305,279,,-4.807,-4.211,-2.014,-0.916,-2.014,,,,,,,,,,,,,,,,
JMA7147A,20210201102500,2,        ,-2.325,,,328,316,,-2.319,-2.014,-0.107,1.587,0.687,,,,,,,,,,,,,,,,
JMA7147A,20210201103000,1,        ,-2.564,,,287,260,,-4.517,-4.013,-1.816,-0.717,-1.816,,,,,,,,,,,,,,,,
JMA7147A,20210201103000,2,        ,-2.17,,,296,282,,-2.121,-1.816,0.092,1.694,0.793,,,,,,,,,,,,,,,,
JMA7147A,20210201103500,1,        ,-2.637,,,238,205,,-4.41,-3.906,-1.709,-0.61,-1.709,,,,,,,,,,,,,,,,
JMA7147A,20210201103500,2,        ,-2.051,,,250,233,,-2.014,-1.617,0.183,1.48,0.885,,,,,,,,,,,,,,,,
JMA7147A,20210201104000,1,        ,-2.472,,,194,149,,-4.318,-3.815,-1.709,-0.61,-1.617,,,,,,,,,,,,,,,,
JMA7147A,20210201104000,2,        ,-2.197,,,221,207,,-2.014,-1.617,0.183,1.48,0.793,,,,,,,,,,,,,,,,
JMA7147A,20210201104500,1,        ,-2.527,,,139,114,,-4.211,-3.815,-1.617,-0.717,-1.617,,,,,,,,,,,,,,,,
JMA7147A,20210201104500,2,        ,-2.133,,,154,151,,-2.014,-1.709,0.183,1.389,0.687,,,,,,,,,,,,,,,,
JMA7147A,20210201105000,1,        ,-2.481,,,171,146,,-4.12,-3.708,-1.617,-0.519,-1.511,,,,,,,,,,,,,,,,
JMA7147A,20210201105000,2,        ,-2.206,,,167,167,,-2.014,-1.816,0.092,1.389,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210201105500,1,        ,-2.472,,,288,269,,-3.815,-3.418,-1.312,-0.214,-1.221,,,,,,,,,,,,,,,,
JMA7147A,20210201105500,2,        ,-2.179,,,287,284,,-1.907,-1.709,0.183,1.48,0.687,,,,,,,,,,,,,,,,
JMA7147A,20210201110000,1,        ,-2.408,,,209,173,,-3.708,-3.311,-1.312,-0.107,-1.221,,,,,,,,,,,,,,,,
JMA7147A,20210201110000,2,        ,-2.06,,,201,200,,-1.709,-1.511,0.29,1.389,0.793,,,,,,,,,,,,,,,,
JMA7147A,20210201110500,1,        ,-2.554,,,174,146,,-3.708,-3.418,-1.312,-0.214,-1.221,,,,,,,,,,,,,,,,
JMA7147A,20210201110500,2,        ,-2.161,,,169,165,,-1.709,-1.511,0.29,1.48,0.793,,,,,,,,,,,,,,,,
JMA7147A,20210201111000,1,        ,-2.829,,,150,125,,-3.815,-3.51,-1.511,-0.32,-1.419,,,,,,,,,,,,,,,,
JMA7147A,20210201111000,2,        ,-2.216,,,138,136,,-1.907,-1.617,0.183,1.19,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210201111500,1,        ,-2.737,,,189,158,,-3.708,-3.418,-1.312,-0.214,-1.221,,,,,,,,,,,,,,,,
JMA7147A,20210201111500,2,        ,-2.435,,,169,171,,-1.816,-1.617,0.183,1.389,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210201112000,1,        ,-2.646,,,238,208,,-3.616,-3.22,-1.221,-0.015,-1.114,,,,,,,,,,,,,,,,
JMA7147A,20210201112000,2,        ,-2.362,,,214,212,,-1.709,-1.617,0.29,1.282,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210201112500,1,        ,-2.463,,,181,147,,-3.418,-3.22,-1.221,-0.015,-1.007,,,,,,,,,,,,,,,,
JMA7147A,20210201112500,2,        ,-2.316,,,199,196,,-1.617,-1.511,0.381,1.389,0.687,,,,,,,,,,,,,,,,
JMA7147A,20210201113000,1,        ,-2.454,,,206,179,,-3.311,-3.021,-1.114,0.092,-1.007,,,,,,,,,,,,,,,,
JMA7147A,20210201113000,2,        ,-2.316,,,198,194,,-1.709,-1.511,0.29,1.282,0.687,,,,,,,,,,,,,,,,
JMA7147A,20210201113500,1,        ,-2.435,,,294,263,,-3.311,-2.914,-1.007,0.183,-0.916,,,,,,,,,,,,,,,,
JMA7147A,20210201113500,2,        ,-2.225,,,276,275,,-1.617,-1.419,0.381,1.389,0.793,,,,,,,,,,,,,,,,
JMA7147A,20210201114000,1,        ,-2.454,,,214,188,,-3.22,-2.808,-1.007,0.183,-0.809,,,,,,,,,,,,,,,,
JMA7147A,20210201114000,2,        ,-2.087,,,206,203,,-1.511,-1.312,0.381,1.389,0.885,,,,,,,,,,,,,,,,
JMA7147A,20210201114500,1,        ,-2.289,,,384,375,,-2.716,-2.411,-0.717,0.488,-0.32,,,,,,,,,,,,,,,,
JMA7147A,20210201114500,2,        ,-2.115,,,824,831,,-1.221,-1.007,0.687,1.48,1.19,,,,,,,,,,,,,,,,
JMA7147A,20210201115000,1,        ,-2.142,,,876,965,,-2.518,-2.121,-0.412,0.687,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210201115000,2,        ,-1.968,,,462,456,,-1.007,-0.916,0.885,1.48,1.282,,,,,,,,,,,,,,,,
JMA7147A,20210201115500,1,        ,-1.712,,,772,883,,-2.319,-1.907,-0.107,0.381,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201115500,2,        ,-1.483,,,823,798,,-0.717,-0.61,1.282,1.389,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210201120000,1,        ,-1.703,,,758,862,,-2.121,-1.709,-0.015,0.488,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201120000,2,        ,-1.401,,,828,821,,-0.61,-0.519,1.389,1.389,1.587,,,,,,,,,,,,,,,,
JMA7147A,20210201120500,1,        ,-1.318,,,733,832,,-2.014,-1.709,0.29,0.58,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201120500,2,        ,-1.218,,,814,806,,-0.61,-0.412,1.389,1.587,1.587,,,,,,,,,,,,,,,,
JMA7147A,20210201121000,1,        ,-1.263,,,718,809,,-2.014,-1.709,0.381,0.488,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201121000,2,        ,-1.016,,,798,790,,-0.519,-0.412,1.389,1.694,1.587,,,,,,,,,,,,,,,,
JMA7147A,20210201121500,1,        ,-1.053,,,710,794,,-2.014,-1.709,0.381,0.488,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201121500,2,        ,-0.806,,,792,783,,-0.61,-0.519,1.282,1.785,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201122000,1,        ,-1.025,,,701,776,,-1.907,-1.617,0.488,0.488,0.381,,,,,,,,,,,,,,,,
JMA7147A,20210201122000,2,        ,-0.687,,,793,783,,-0.61,-0.519,1.389,3.983,1.587,,,,,,,,,,,,,,,,
JMA7147A,20210201122500,1,        ,-1.08,,,684,754,,-2.014,-1.709,0.381,0.488,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201122500,2,        ,-0.659,,,760,755,,-0.61,-0.412,1.389,13.184,1.694,,,,,,,,,,,,,,,,
JMA7147A,20210201123000,1,        ,-1.025,,,667,731,,-1.907,-1.709,0.488,0.488,0.381,,,,,,,,,,,,,,,,
JMA7147A,20210201123000,2,        ,-0.458,,,769,762,,-0.61,-0.412,1.282,16.388,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201123500,1,        ,-1.227,,,538,583,,-2.014,-1.816,0.381,0.381,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201123500,2,        ,-0.522,,,787,778,,-0.519,-0.32,1.389,17.99,4.791,,,,,,,,,,,,,,,,
JMA7147A,20210201124000,1,        ,-1.117,,,673,732,,-2.014,-1.709,0.488,4.883,0.381,,,,,,,,,,,,,,,,
JMA7147A,20210201124000,2,        ,-0.549,,,740,727,,-0.519,-0.32,1.389,18.28,12.482,,,,,,,,,,,,,,,,
JMA7147A,20210201124500,1,        ,-1.025,,,550,587,,-1.907,-1.617,0.58,10.193,0.381,,,,,,,,,,,,,,,,
JMA7147A,20210201124500,2,        ,-0.568,,,362,356,,-0.61,-0.519,1.282,16.693,12.085,,,,,,,,,,,,,,,,
JMA7147A,20210201125000,1,        ,-1.016,,,346,363,,-2.014,-1.709,0.488,14.084,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201125000,2,        ,-0.504,,,783,779,,-0.61,-0.015,1.389,19.287,2.884,,,,,,,,,,,,,,,,
JMA7147A,20210201125500,1,        ,-0.916,,,693,732,,-1.816,-1.511,0.58,14.786,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210201125500,2,        ,-0.513,,,807,799,,-0.61,-0.214,1.389,16.388,1.785,,,,,,,,,,,,,,,,
JMA7147A,20210201130000,1,        ,-0.714,,,350,370,,-1.907,-1.617,0.488,14.786,0.381,,,,,,,,,,,,,,,,
JMA7147A,20210201130000,2,        ,-0.421,,,607,588,,-0.519,-0.107,1.389,19.379,1.785,,,,,,,,,,,,,,,,
JMA7147A,20210201130500,1,        ,-1.346,,,420,444,,-2.014,-1.816,0.381,9.079,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201130500,2,        ,-0.421,,,254,251,,-0.717,-0.412,1.282,14.389,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201131000,1,        ,-0.952,,,354,376,,-2.014,-1.709,0.488,10.285,0.381,,,,,,,,,,,,,,,,
JMA7147A,20210201131000,2,        ,-0.696,,,380,385,,-0.809,-0.519,1.282,11.994,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201131500,1,        ,-0.87,,,630,669,,-1.907,-1.709,0.58,11.582,0.488,,,,,,,,,,,,,,,,
JMA7147A,20210201131500,2,        ,-0.714,,,729,726,,-0.519,-0.32,1.389,12.985,1.694,,,,,,,,,,,,,,,,
JMA7147A,20210201132000,1,        ,-0.549,,,564,599,,-1.907,-1.617,0.58,14.084,0.687,,,,,,,,,,,,,,,,
JMA7147A,20210201132000,2,        ,-0.595,,,672,667,,-0.519,-0.214,1.48,16.587,1.785,,,,,,,,,,,,,,,,
JMA7147A,20210201132500,1,        ,-0.824,,,561,593,,-1.907,-1.617,0.58,14.389,0.793,,,,,,,,,,,,,,,,
JMA7147A,20210201132500,2,        ,-0.476,,,652,648,,-0.519,-0.32,1.48,16.892,1.785,,,,,,,,,,,,,,,,
JMA7147A,20210201133000,1,        ,-0.897,,,599,631,,-1.816,-1.617,0.58,13.382,0.793,,,,,,,,,,,,,,,,
JMA7147A,20210201133000,2,        ,-0.33,,,611,611,,-0.412,-0.32,1.48,18.189,1.785,,,,,,,,,,,,,,,,
JMA7147A,20210201133500,1,        ,-0.787,,,535,564,,-1.907,-1.617,0.687,13.779,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210201133500,2,        ,-0.467,,,633,629,,-0.519,-0.32,1.389,17.792,1.785,,,,,,,,,,,,,,,,
JMA7147A,20210201134000,1,        ,-0.678,,,548,576,,-1.816,-1.617,0.687,14.893,0.793,,,,,,,,,,,,,,,,
JMA7147A,20210201134000,2,        ,-0.256,,,652,649,,-0.519,-0.412,1.48,18.891,1.892,,,,,,,,,,,,,,,,
JMA7147A,20210201134500,1,        ,-0.558,,,533,560,,-1.907,-1.617,0.687,14.389,0.687,,,,,,,,,,,,,,,,
JMA7147A,20210201134500,2,        ,-0.201,,,606,601,,-0.412,-0.32,1.48,18.585,1.984,,,,,,,,,,,,,,,,
JMA7147A,20210201135000,1,        ,-0.558,,,514,538,,-1.816,-1.617,0.885,14.191,0.687,,,,,,,,,,,,,,,,
JMA7147A,20210201135000,2,        ,-0.146,,,542,541,,-0.412,-0.412,1.48,16.693,1.892,,,,,,,,,,,,,,,,
JMA7147A,20210201135500,1,        ,-0.449,,,448,467,,-1.816,-1.617,0.885,14.389,0.58,,,,,,,,,,,,,,,,
JMA7147A,20210201135500,2,        ,-0.018,,,553,549,,-0.519,-0.412,1.587,18.387,2.182,,,,,,,,,,,,,,,,
JMA7147A,20210201140000,1,        ,-0.394,,,486,505,,-1.816,-1.617,0.793,13.092,0.488,,,,,,,,,,,,,,,,
JMA7147A,20210201140000,2,        ,0.027,,,579,578,,-0.519,-0.412,1.587,17.288,2.182,,,,,,,,,,,,,,,,
JMA7147A,20210201140500,1,        ,-0.339,,,446,462,,-1.709,-1.511,0.885,13.993,0.488,,,,,,,,,,,,,,,,
JMA7147A,20210201140500,2,        ,0.256,,,544,541,,-0.412,-0.32,1.48,18.082,1.785,,,,,,,,,,,,,,,,
JMA7147A,20210201141000,1,        ,-0.293,,,263,264,,-1.816,-1.709,0.885,10.986,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201141000,2,        ,0.366,,,417,417,,-0.519,-0.519,1.389,15.183,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201141500,1,        ,-0.165,,,163,161,,-1.907,-1.709,0.992,8.789,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201141500,2,        ,0.494,,,189,186,,-0.61,-0.412,1.389,13.184,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201142000,1,        ,-0.439,,,64,62,,-2.121,-1.816,0.793,4.99,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201142000,2,        ,-0.027,,,64,64,,-0.809,-0.61,1.282,7.294,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210201142500,1,        ,-0.678,,,133,130,,-2.014,-1.816,0.793,3.983,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201142500,2,        ,-0.256,,,126,125,,-0.61,-0.61,1.19,5.28,1.282,,,,,,,,,,,,,,,,
JMA7147A,20210201143000,1,        ,-0.668,,,104,102,,-2.014,-1.816,0.885,3.479,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201143000,2,        ,-0.275,,,102,101,,-0.61,-0.519,1.389,5.081,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210201143500,1,        ,-0.641,,,118,118,,-2.121,-1.907,0.885,3.388,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201143500,2,        ,-0.357,,,131,129,,-0.61,-0.519,1.282,4.791,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210201144000,1,        ,-0.558,,,153,151,,-2.121,-1.907,0.58,3.983,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201144000,2,        ,-0.339,,,172,170,,-0.61,-0.519,1.48,5.081,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201144500,1,        ,-0.549,,,141,138,,-2.014,-1.816,0.687,3.891,0.381,,,,,,,,,,,,,,,,
JMA7147A,20210201144500,2,        ,-0.302,,,140,139,,-0.61,-0.519,1.389,4.99,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201145000,1,        ,-0.595,,,129,128,,-2.014,-1.816,0.687,3.388,0.687,,,,,,,,,,,,,,,,
JMA7147A,20210201145000,2,        ,-0.293,,,128,127,,-0.61,-0.61,1.389,4.883,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210201145500,1,        ,-0.659,,,119,118,,-2.014,-1.511,0.58,2.884,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201145500,2,        ,-0.43,,,132,131,,-0.61,-0.61,1.587,4.288,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210201150000,1,        ,-0.842,,,94,93,,-2.121,-1.709,0.381,1.984,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210201150000,2,        ,-0.513,,,100,99,,-0.61,-0.519,1.587,3.388,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210201150500,1,        ,-0.815,,,116,115,,-2.014,-0.717,0.488,2.38,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201150500,2,        ,-0.504,,,134,132,,-0.61,-0.519,2.182,4.089,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201151000,1,        ,-0.769,,,101,100,,-2.014,-0.32,0.488,2.38,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201151000,2,        ,-0.394,,,118,116,,-0.717,-0.61,2.38,4.181,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201151500,1,        ,-0.705,,,80,79,,-2.121,-0.412,0.488,1.892,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201151500,2,        ,-0.403,,,88,87,,-0.717,-0.61,2.09,3.479,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210201152000,1,        ,-0.833,,,78,77,,-2.121,-1.007,0.381,1.19,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201152000,2,        ,-0.494,,,80,79,,-0.61,-0.61,1.694,2.579,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210201152500,1,        ,-0.751,,,114,113,,-2.014,-0.412,0.488,1.892,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201152500,2,        ,-0.485,,,131,130,,-0.61,-0.61,2.09,3.281,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201153000,1,        ,-0.632,,,116,116,,-2.014,-0.412,0.488,1.892,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201153000,2,        ,-0.394,,,138,137,,-0.61,-0.519,2.289,3.479,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201153500,1,        ,-0.458,,,107,106,,-1.907,0.092,0.58,2.38,0.29,,,,,,,,,,,,,,,,
JMA7147A,20210201153500,2,        ,-0.275,,,146,145,,-0.61,-0.519,2.487,4.089,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210201154000,1,        ,-0.394,,,81,81,,-2.121,-0.61,0.488,1.694,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201154000,2,        ,-0.156,,,110,109,,-0.519,-0.519,2.38,3.693,1.48,,,,,,,,,,,,,,,,
JMA7147A,20210201154500,1,        ,-0.54,,,53,52,,-2.121,-1.419,0.488,0.793,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210201154500,2,        ,-0.146,,,62,61,,-0.61,-0.61,1.785,2.38,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210201155000,1,        ,-0.467,,,47,47,,-2.014,-1.907,0.488,0.29,0.183,,,,,,,,,,,,,,,,
JMA7147A,20210201155000,2,        ,-0.201,,,56,55,,-0.717,-0.519,1.389,1.694,1.282,,,,,,,,,,,,,,,,
JMA7147A,20210201155500,1,        ,-0.357,,,46,46,,-2.121,-2.014,0.381,0.183,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210201155500,2,        ,-0.156,,,53,52,,-0.61,-0.61,1.282,1.48,1.282,,,,,,,,,,,,,,,,
JMA7147A,20210201160000,1,        ,-0.275,,,30,29,,-2.213,-2.213,0.381,-0.015,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210201160000,2,        ,-0.082,,,32,32,,-0.717,-0.61,1.19,1.19,1.282,,,,,,,,,,,,,,,,
JMA7147A,20210201160500,1,        ,-0.082,,,21,21,,-2.121,-1.907,0.381,0.29,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210201160500,2,        ,-0.027,,,24,23,,-0.717,-0.61,1.282,1.282,1.282,,,,,,,,,,,,,,,,
JMA7147A,20210201161000,1,        ,0,,,23,22,,-2.121,-1.511,0.488,0.58,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210201161000,2,        ,0.101,,,24,23,,-0.61,-0.519,1.48,1.587,1.389,,,,,,,,,,,,,,,,
JMA7147A,20210201161500,1,        ,0.137,,,11,10,,-2.213,-1.312,0.381,0.687,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210201161500,2,        ,0.156,,,12,12,,-0.717,-0.61,1.587,1.694,1.282,,,,,,,,,,,,,,,,
JMA7147A,20210201162000,1,        ,0.146,,,5,4,,-2.121,-1.419,0.381,0.687,0.092,,,,,,,,,,,,,,,,
JMA7147A,20210201162000,2,        ,0.211,,,6,6,,-0.61,-0.519,1.587,1.694,1.282,,,,,,,,,,,,,,,,
